HGNC_symbol,ProteinID,DrugName,DrugCID,Drug,AE
NR3C2,5l7h,letrozole,3902,letrozole-3902,-7.2
NR3C2,5l7h,romidepsin,5352062,romidepsin-5352062,-7.2
NR3C2,5l7h,romidepsin,91110640,romidepsin-91110640,-7.2
NR3C2,5l7h,temsirolimus,53486199,temsirolimus-53486199,-7.2
NR3C2,5l7h,temsirolimus,54608508,temsirolimus-54608508,-7.2
NR3C2,5l7h,temsirolimus,71433778,temsirolimus-71433778,-7.2
FABP6,5l8i,docetaxel,148124,docetaxel-148124,-7.2
FABP6,5l8i,lenalidomide,216326,lenalidomide-216326,-7.2
FABP6,5l8i,thalidomide,5426,thalidomide-5426,-7.2
FABP6,5l8n,capecitabine,60953,capecitabine-60953,-7.2
FABP6,5l8n,docetaxel,148124,docetaxel-148124,-7.2
FABP6,5l8n,lenalidomide,216326,lenalidomide-216326,-7.2
FABP6,5l8n,letrozole,3902,letrozole-3902,-7.2
FABP6,5l8n,nilutamide,4493,nilutamide-4493,-7.2
FABP6,5l8n,paclitaxel,133640187,paclitaxel-133640187,-7.2
FABP6,5l8n,paclitaxel,4666,paclitaxel-4666,-7.2
FABP6,5l8n,paclitaxel,73759704,paclitaxel-73759704,-7.2
FABP6,5l8o,etoposide,50936917,etoposide-50936917,-7.2
FABP6,5l8o,temsirolimus,129317846,temsirolimus-129317846,-7.2
FABP6,5l8o,temsirolimus,148191,temsirolimus-148191,-7.2
FABP6,5l8o,temsirolimus,53486199,temsirolimus-53486199,-7.2
NR3C2,5mwp,apalutamide,24872560,apalutamide-24872560,-7.2
NR3C2,5mwp,brigatinib,68165256,brigatinib-68165256,-7.2
NR3C2,5mwp,paclitaxel,36314,paclitaxel-36314,-7.2
NR3C2,5mwp,paclitaxel,73759704,paclitaxel-73759704,-7.2
NR3C2,5mwp,ribociclib,44631912,ribociclib-44631912,-7.2
NR3C2,5mwp,romidepsin,123135747,romidepsin-123135747,-7.2
NR3C2,5mwp,temsirolimus,129317846,temsirolimus-129317846,-7.2
NR3C2,5mwp,temsirolimus,53486199,temsirolimus-53486199,-7.2
NR3C2,5mwp,vandetanib,3081361,vandetanib-3081361,-7.2
NR3C2,5mwy,romidepsin,123135747,romidepsin-123135747,-7.2
NR3C2,5mwy,temsirolimus,53486199,temsirolimus-53486199,-7.2
NR3C2,5mwy,toremifene,3005573,toremifene-3005573,-7.2
PADI4,5n0m,etoposide,137704929,etoposide-137704929,-7.2
PADI4,5n0m,etoposide,3310,etoposide-3310,-7.2
PADI4,5n0m,granisetron,14788250,granisetron-14788250,-7.2
PADI4,5n0m,ibrutinib,24821094,ibrutinib-24821094,-7.2
PADI4,5n0m,palbociclib,5330286,palbociclib-5330286,-7.2
PADI4,5n0m,romidepsin,123135747,romidepsin-123135747,-7.2
PADI4,5n0m,romidepsin,3425,romidepsin-3425,-7.2
PADI4,5n0m,romidepsin,91110640,romidepsin-91110640,-7.2
PADI4,5n0m,temsirolimus,71296107,temsirolimus-71296107,-7.2
PADI4,5n0m,vismodegib,24776445,vismodegib-24776445,-7.2
PADI4,5n0y,bicalutamide,2375,bicalutamide-2375,-7.2
PADI4,5n0y,crizotinib,11626560,crizotinib-11626560,-7.2
PADI4,5n0y,ibrutinib,24821094,ibrutinib-24821094,-7.2
PADI4,5n0y,paclitaxel,5352019,paclitaxel-5352019,-7.2
PADI4,5n0y,palbociclib,5330286,palbociclib-5330286,-7.2
PADI4,5n0y,romidepsin,56840936,romidepsin-56840936,-7.2
PADI4,5n0y,romidepsin,57515973,romidepsin-57515973,-7.2
PADI4,5n0z,romidepsin,57515973,romidepsin-57515973,-7.2
PADI4,5n0z,romidepsin,91110640,romidepsin-91110640,-7.2
PADI4,5n0z,temsirolimus,86287409,temsirolimus-86287409,-7.2
PADI4,5n1b,belinostat,6918638,belinostat-6918638,-7.2
PADI4,5n1b,etoposide,134694737,etoposide-134694737,-7.2
PADI4,5n1b,etoposide,92209272,etoposide-92209272,-7.2
PADI4,5n1b,granisetron,17572266,granisetron-17572266,-7.2
PADI4,5n1b,ibrutinib,24821094,ibrutinib-24821094,-7.2
PADI4,5n1b,temsirolimus,134812825,temsirolimus-134812825,-7.2
PADI4,5n1b,temsirolimus,24847874,temsirolimus-24847874,-7.2
PADI4,5n1b,temsirolimus,5938194,temsirolimus-5938194,-7.2
PADI4,5n1b,temsirolimus,71296107,temsirolimus-71296107,-7.2
PADI4,5n1b,temsirolimus,71312019,temsirolimus-71312019,-7.2
PADI4,5n1b,temsirolimus,86287409,temsirolimus-86287409,-7.2
VEGFA,5o4e,carfilzomib,11556711,carfilzomib-11556711,-7.2
VEGFA,5o4e,thalidomide,5426,thalidomide-5426,-7.2
VEGFA,5t89,belinostat,6918638,belinostat-6918638,-7.2
VEGFA,5t89,bosutinib,5328940,bosutinib-5328940,-7.2
VEGFA,5t89,paclitaxel,441276,paclitaxel-441276,-7.2
VEGFA,5t89,palbociclib,5330286,palbociclib-5330286,-7.2
VEGFA,5t89,romidepsin,129905275,romidepsin-129905275,-7.2
RHEB,5yxh,bosutinib,5328940,bosutinib-5328940,-7.2
RHEB,5yxh,cladribine,20279,cladribine-20279,-7.2
RHEB,5yxh,clofarabine,119182,clofarabine-119182,-7.2
RHEB,5yxh,etoposide,50936917,etoposide-50936917,-7.2
RHEB,5yxh,granisetron,3510,granisetron-3510,-7.2
RHEB,6bsx,chlorambucil,2708,chlorambucil-2708,-7.2
RHEB,6bsx,melphalan,460612,melphalan-460612,-7.2
RHEB,6bt0,enzalutamide,15951529,enzalutamide-15951529,-7.2
RHEB,6bt0,letrozole,3902,letrozole-3902,-7.2
RHEB,6bt0,nelarabine,3011155,nelarabine-3011155,-7.2
RHEB,6bt0,paclitaxel,44155032,paclitaxel-44155032,-7.2
RHEB,6bt0,romidepsin,15068578,romidepsin-15068578,-7.2
RHEB,6bt0,temsirolimus,6918289,temsirolimus-6918289,-7.2
NCKIPSD,6dec,temsirolimus,18293306,temsirolimus-18293306,-7.2
NCKIPSD,6ded,bicalutamide,2375,bicalutamide-2375,-7.2
NCKIPSD,6dee,apalutamide,24872560,apalutamide-24872560,-7.2
NCKIPSD,6dee,etoposide,17571827,etoposide-17571827,-7.2
NCKIPSD,6dee,etoposide,6708815,etoposide-6708815,-7.2
NCKIPSD,6dee,temsirolimus,23724530,temsirolimus-23724530,-7.2
VEGFA,1bj1,cobimetinib,16222096,cobimetinib-16222096,-7.1
VEGFA,1bj1,docetaxel,148124,docetaxel-148124,-7.1
VEGFA,1bj1,gefitinib,123631,gefitinib-123631,-7.1
VEGFA,1bj1,ribociclib,44631912,ribociclib-44631912,-7.1
VEGFA,1bj1,romidepsin,123135747,romidepsin-123135747,-7.1
VEGFA,1bj1,valrubicin,454216,valrubicin-454216,-7.1
VEGFA,1bj1,vandetanib,3081361,vandetanib-3081361,-7.1
VEGFA,1cz8,belinostat,6918638,belinostat-6918638,-7.1
VEGFA,1cz8,exemestane,60198,exemestane-60198,-7.1
VEGFA,1cz8,palbociclib,5330286,palbociclib-5330286,-7.1
VEGFA,1cz8,toremifene,3005573,toremifene-3005573,-7.1
VEGFA,1flt,cobimetinib,16222096,cobimetinib-16222096,-7.1
VEGFA,1flt,etoposide,11758093,etoposide-11758093,-7.1
VEGFA,1flt,paclitaxel,5352019,paclitaxel-5352019,-7.1
VEGFA,1flt,paclitaxel,6915727,paclitaxel-6915727,-7.1
VEGFA,1flt,paclitaxel,73759704,paclitaxel-73759704,-7.1
VEGFA,1flt,romidepsin,15068578,romidepsin-15068578,-7.1
VEGFA,1flt,temsirolimus,53486199,temsirolimus-53486199,-7.1
VEGFA,1flt,temsirolimus,9876533,temsirolimus-9876533,-7.1
VEGFA,1kat,bicalutamide,2375,bicalutamide-2375,-7.1
VEGFA,1kat,lenalidomide,216326,lenalidomide-216326,-7.1
VEGFA,1kat,romidepsin,15068578,romidepsin-15068578,-7.1
VEGFA,1kat,romidepsin,57515973,romidepsin-57515973,-7.1
VEGFA,1kmx,aprepitant,135413536,aprepitant-135413536,-7.1
VEGFA,1kmx,etoposide,50989217,etoposide-50989217,-7.1
VEGFA,1kmx,etoposide,5284558,etoposide-5284558,-7.1
NOG,1m4u,etoposide,3310,etoposide-3310,-7.1
NOG,1m4u,idelalisib,11625818,idelalisib-11625818,-7.1
NOG,1m4u,nilutamide,4493,nilutamide-4493,-7.1
VEGFA,1mjv,docetaxel,148124,docetaxel-148124,-7.1
VEGFA,1mjv,etoposide,134694737,etoposide-134694737,-7.1
VEGFA,1mjv,etoposide,137704929,etoposide-137704929,-7.1
VEGFA,1mjv,ixabepilone,6445540,ixabepilone-6445540,-7.1
VEGFA,1mjv,ribociclib,44631912,ribociclib-44631912,-7.1
VEGFA,1mjv,romidepsin,123135747,romidepsin-123135747,-7.1
VEGFA,1mjv,romidepsin,5352062,romidepsin-5352062,-7.1
VEGFA,1mjv,vandetanib,3081361,vandetanib-3081361,-7.1
VEGFA,1mkg,enzalutamide,15951529,enzalutamide-15951529,-7.1
VEGFA,1mkg,pomalidomide,134780,pomalidomide-134780,-7.1
VEGFA,1mkg,vandetanib,3081361,vandetanib-3081361,-7.1
VEGFA,1mkk,gefitinib,123631,gefitinib-123631,-7.1
VEGFA,1mkk,granisetron,14788250,granisetron-14788250,-7.1
VEGFA,1mkk,paclitaxel,36314,paclitaxel-36314,-7.1
VEGFA,1mkk,paclitaxel,44155032,paclitaxel-44155032,-7.1
VEGFA,1mkk,romidepsin,57515973,romidepsin-57515973,-7.1
IL6R,1n26,cobimetinib,16222096,cobimetinib-16222096,-7.1
IL6R,1n26,etoposide,92209272,etoposide-92209272,-7.1
IL6R,1n26,fulvestrant,104741,fulvestrant-104741,-7.1
IL6R,1n26,paclitaxel,73759704,paclitaxel-73759704,-7.1
IL6R,1n26,romidepsin,5352062,romidepsin-5352062,-7.1
IL6R,1n26,vemurafenib,42611257,vemurafenib-42611257,-7.1
FABP6,1o1u,granisetron,118701621,granisetron-118701621,-7.1
FABP6,1o1u,granisetron,14788250,granisetron-14788250,-7.1
FABP6,1o1u,granisetron,3510,granisetron-3510,-7.1
FABP6,1o1u,granisetron,5284566,granisetron-5284566,-7.1
FABP6,1o1v,etoposide,134694737,etoposide-134694737,-7.1
FABP6,1o1v,etoposide,5284558,etoposide-5284558,-7.1
FABP6,1o1v,paclitaxel,73759704,paclitaxel-73759704,-7.1
FABP6,1o1v,paclitaxel,91885464,paclitaxel-91885464,-7.1
FABP6,1o1v,temsirolimus,5938194,temsirolimus-5938194,-7.1
CITED2,1p4q,axitinib,6450551,axitinib-6450551,-7.1
CITED2,1p4q,bexarotene,82146,bexarotene-82146,-7.1
CITED2,1p4q,capecitabine,60953,capecitabine-60953,-7.1
CITED2,1p4q,etoposide,11758093,etoposide-11758093,-7.1
CITED2,1p4q,exemestane,60198,exemestane-60198,-7.1
CITED2,1p4q,romidepsin,15068578,romidepsin-15068578,-7.1
CITED2,1p4q,romidepsin,90488850,romidepsin-90488850,-7.1
CITED2,1p4q,temsirolimus,24847874,temsirolimus-24847874,-7.1
CITED2,1p4q,temsirolimus,6918289,temsirolimus-6918289,-7.1
CITED2,1p4q,temsirolimus,71433778,temsirolimus-71433778,-7.1
IL6R,1p9m,dasatinib,3062316,dasatinib-3062316,-7.1
IL6R,1p9m,enzalutamide,15951529,enzalutamide-15951529,-7.1
IL6R,1p9m,romidepsin,129905275,romidepsin-129905275,-7.1
IL6R,1p9m,romidepsin,91110640,romidepsin-91110640,-7.1
IL6R,1p9m,temsirolimus,18293306,temsirolimus-18293306,-7.1
IL6R,1p9m,temsirolimus,23375915,temsirolimus-23375915,-7.1
IL6R,1p9m,temsirolimus,24847874,temsirolimus-24847874,-7.1
IL6R,1p9m,temsirolimus,71312019,temsirolimus-71312019,-7.1
VEGFA,1qty,crizotinib,11626560,crizotinib-11626560,-7.1
VEGFA,1qty,idelalisib,11625818,idelalisib-11625818,-7.1
VEGFA,1qty,romidepsin,3425,romidepsin-3425,-7.1
VEGFA,1qty,romidepsin,56840936,romidepsin-56840936,-7.1
VEGFA,1qty,temsirolimus,18293306,temsirolimus-18293306,-7.1
CITED2,1r8u,brigatinib,68165256,brigatinib-68165256,-7.1
CITED2,1r8u,docetaxel,148124,docetaxel-148124,-7.1
CITED2,1r8u,etoposide,3310,etoposide-3310,-7.1
CITED2,1r8u,etoposide,45356822,etoposide-45356822,-7.1
CITED2,1r8u,paclitaxel,441276,paclitaxel-441276,-7.1
CITED2,1r8u,romidepsin,3425,romidepsin-3425,-7.1
CITED2,1r8u,temsirolimus,23724530,temsirolimus-23724530,-7.1
CITED2,1r8u,temsirolimus,71433778,temsirolimus-71433778,-7.1
GLTP,1swx,etoposide,17571827,etoposide-17571827,-7.1
GLTP,1swx,etoposide,5284558,etoposide-5284558,-7.1
GLTP,1swx,temsirolimus,23375915,temsirolimus-23375915,-7.1
GLTP,1sx6,temsirolimus,137295275,temsirolimus-137295275,-7.1
VEGFA,1tzh,enzalutamide,15951529,enzalutamide-15951529,-7.1
VEGFA,1tzh,letrozole,3902,letrozole-3902,-7.1
GRIP2,1v62,apalutamide,24872560,apalutamide-24872560,-7.1
GRIP2,1v62,axitinib,6450551,axitinib-6450551,-7.1
GRIP2,1v62,etoposide,439525,etoposide-439525,-7.1
GRIP2,1v62,etoposide,5284558,etoposide-5284558,-7.1
GRIP2,1v62,plerixafor,65015,plerixafor-65015,-7.1
GRIP2,1v62,temsirolimus,129317846,temsirolimus-129317846,-7.1
GRIP2,1v62,temsirolimus,54608508,temsirolimus-54608508,-7.1
GRIP2,1v62,temsirolimus,71312019,temsirolimus-71312019,-7.1
VEGFA,1vgh,trametinib,11707110,trametinib-11707110,-7.1
VEGFA,1vpf,belinostat,6918638,belinostat-6918638,-7.1
VEGFA,1vpf,docetaxel,148124,docetaxel-148124,-7.1
VEGFA,1vpf,granisetron,17572266,granisetron-17572266,-7.1
VEGFA,1vpf,pomalidomide,134780,pomalidomide-134780,-7.1
VEGFA,1vpf,temsirolimus,23724530,temsirolimus-23724530,-7.1
VEGFA,1vpp,belinostat,6918638,belinostat-6918638,-7.1
VEGFA,1vpp,ceritinib,57379345,ceritinib-57379345,-7.1
VEGFA,1vpp,crizotinib,11626560,crizotinib-11626560,-7.1
VEGFA,1vpp,etoposide,9916469,etoposide-9916469,-7.1
VEGFA,1vpp,idelalisib,11625818,idelalisib-11625818,-7.1
VEGFA,1vpp,paclitaxel,36314,paclitaxel-36314,-7.1
VEGFA,1vpp,paclitaxel,4666,paclitaxel-4666,-7.1
VEGFA,1vpp,paclitaxel,6915727,paclitaxel-6915727,-7.1
VEGFA,1vpp,palbociclib,5330286,palbociclib-5330286,-7.1
VEGFA,1vpp,temsirolimus,71312019,temsirolimus-71312019,-7.1
VEGFA,1vpp,trametinib,11707110,trametinib-11707110,-7.1
PADI4,1wd8,cabazitaxel,9854073,cabazitaxel-9854073,-7.1
PADI4,1wd8,crizotinib,11626560,crizotinib-11626560,-7.1
PADI4,1wd8,lenalidomide,216326,lenalidomide-216326,-7.1
PADI4,1wd8,letrozole,3902,letrozole-3902,-7.1
PADI4,1wd8,prednisone,5865,prednisone-5865,-7.1
PADI4,1wd8,romidepsin,91110640,romidepsin-91110640,-7.1
PADI4,1wd8,temsirolimus,23375915,temsirolimus-23375915,-7.1
PADI4,1wd8,vandetanib,3081361,vandetanib-3081361,-7.1
PADI4,1wd9,abemaciclib,46220502,abemaciclib-46220502,-7.1
PADI4,1wd9,dexamethasone,5743,dexamethasone-5743,-7.1
PADI4,1wd9,etoposide,17571827,etoposide-17571827,-7.1
PADI4,1wd9,exemestane,60198,exemestane-60198,-7.1
PADI4,1wd9,granisetron,17572266,granisetron-17572266,-7.1
PADI4,1wd9,palbociclib,5330286,palbociclib-5330286,-7.1
PADI4,1wd9,prednisone,5865,prednisone-5865,-7.1
PADI4,1wd9,ribociclib,44631912,ribociclib-44631912,-7.1
PADI4,1wd9,romidepsin,56840936,romidepsin-56840936,-7.1
PADI4,1wd9,romidepsin,90488850,romidepsin-90488850,-7.1
PADI4,1wd9,temsirolimus,148191,temsirolimus-148191,-7.1
PADI4,1wda,bexarotene,82146,bexarotene-82146,-7.1
PADI4,1wda,crizotinib,11626560,crizotinib-11626560,-7.1
PADI4,1wda,etoposide,45356822,etoposide-45356822,-7.1
PADI4,1wda,granisetron,118701621,granisetron-118701621,-7.1
PADI4,1wda,romidepsin,91110640,romidepsin-91110640,-7.1
PADI4,1wda,temsirolimus,9876533,temsirolimus-9876533,-7.1
GRIP2,1x5r,belinostat,6918638,belinostat-6918638,-7.1
GRIP2,1x5r,idelalisib,11625818,idelalisib-11625818,-7.1
GRIP2,1x5r,paclitaxel,36314,paclitaxel-36314,-7.1
GRIP2,1x5r,paclitaxel,441276,paclitaxel-441276,-7.1
GRIP2,1x5r,temsirolimus,71296107,temsirolimus-71296107,-7.1
GRIP2,1x5r,temsirolimus,71433778,temsirolimus-71433778,-7.1
GRIP2,1x5r,valrubicin,454216,valrubicin-454216,-7.1
RHEB,1xtq,carfilzomib,11556711,carfilzomib-11556711,-7.1
RHEB,1xtq,etoposide,11758093,etoposide-11758093,-7.1
RHEB,1xtq,etoposide,50936917,etoposide-50936917,-7.1
RHEB,1xtq,gefitinib,123631,gefitinib-123631,-7.1
RHEB,1xtq,granisetron,3510,granisetron-3510,-7.1
RHEB,1xtq,granisetron,5284566,granisetron-5284566,-7.1
RHEB,1xtq,temsirolimus,132274070,temsirolimus-132274070,-7.1
RHEB,1xtq,temsirolimus,23375915,temsirolimus-23375915,-7.1
RHEB,1xtq,temsirolimus,71296107,temsirolimus-71296107,-7.1
RHEB,1xtr,etoposide,3310,etoposide-3310,-7.1
RHEB,1xtr,etoposide,6708815,etoposide-6708815,-7.1
RHEB,1xtr,etoposide,92209272,etoposide-92209272,-7.1
RHEB,1xtr,fulvestrant,104741,fulvestrant-104741,-7.1
RHEB,1xtr,gefitinib,123631,gefitinib-123631,-7.1
RHEB,1xtr,granisetron,17572266,granisetron-17572266,-7.1
RHEB,1xtr,temsirolimus,132274070,temsirolimus-132274070,-7.1
RHEB,1xtr,temsirolimus,23724530,temsirolimus-23724530,-7.1
RHEB,1xts,etoposide,11758093,etoposide-11758093,-7.1
RHEB,1xts,exemestane,60198,exemestane-60198,-7.1
RHEB,1xts,romidepsin,123135747,romidepsin-123135747,-7.1
RHEB,1xts,romidepsin,3425,romidepsin-3425,-7.1
RHEB,1xts,romidepsin,56840936,romidepsin-56840936,-7.1
RHEB,1xts,temsirolimus,129317846,temsirolimus-129317846,-7.1
RHEB,1xts,temsirolimus,134812825,temsirolimus-134812825,-7.1
RHEB,1xts,temsirolimus,23724530,temsirolimus-23724530,-7.1
NR3C2,1y9r,etoposide,11758093,etoposide-11758093,-7.1
NR3C2,1y9r,idelalisib,11625818,idelalisib-11625818,-7.1
NR3C2,1y9r,nilutamide,4493,nilutamide-4493,-7.1
NR3C2,1y9r,palbociclib,5330286,palbociclib-5330286,-7.1
NR3C2,1ya3,etoposide,11758093,etoposide-11758093,-7.1
NR3C2,1ya3,nelarabine,3011155,nelarabine-3011155,-7.1
NR3C2,1ya3,temsirolimus,23375915,temsirolimus-23375915,-7.1
NR3C2,1ya3,temsirolimus,71433778,temsirolimus-71433778,-7.1
PGLYRP1,1yck,etoposide,137704929,etoposide-137704929,-7.1
PGLYRP1,1yck,etoposide,36462,etoposide-36462,-7.1
PGLYRP1,1yck,etoposide,439525,etoposide-439525,-7.1
PGLYRP1,1yck,vismodegib,24776445,vismodegib-24776445,-7.1
NR3C2,2a3i,cladribine,20279,cladribine-20279,-7.1
NR3C2,2a3i,temsirolimus,137295275,temsirolimus-137295275,-7.1
NR3C2,2a3i,temsirolimus,148191,temsirolimus-148191,-7.1
NR3C2,2aa2,ceritinib,57379345,ceritinib-57379345,-7.1
NR3C2,2aa2,clofarabine,119182,clofarabine-119182,-7.1
NR3C2,2aa2,granisetron,14788250,granisetron-14788250,-7.1
NR3C2,2aa2,paclitaxel,24791027,paclitaxel-24791027,-7.1
NR3C2,2aa2,romidepsin,129905275,romidepsin-129905275,-7.1
NR3C2,2aa2,romidepsin,15068578,romidepsin-15068578,-7.1
NR3C2,2aa2,temsirolimus,18293306,temsirolimus-18293306,-7.1
NR3C2,2aa2,temsirolimus,71433778,temsirolimus-71433778,-7.1
NR3C2,2aa5,bosutinib,5328940,bosutinib-5328940,-7.1
NR3C2,2aa5,exemestane,60198,exemestane-60198,-7.1
NR3C2,2aa5,gefitinib,123631,gefitinib-123631,-7.1
NR3C2,2aa5,paclitaxel,133640187,paclitaxel-133640187,-7.1
NR3C2,2aa5,paclitaxel,73759704,paclitaxel-73759704,-7.1
NR3C2,2aa5,romidepsin,15068578,romidepsin-15068578,-7.1
NR3C2,2aa5,temsirolimus,132274070,temsirolimus-132274070,-7.1
NR3C2,2aa5,temsirolimus,23724530,temsirolimus-23724530,-7.1
NR3C2,2aa5,vorinostat,5311,vorinostat-5311,-7.1
NR3C2,2aa6,temsirolimus,137295275,temsirolimus-137295275,-7.1
NR3C2,2aa6,temsirolimus,71433778,temsirolimus-71433778,-7.1
NR3C2,2aa7,chlorambucil,2708,chlorambucil-2708,-7.1
NR3C2,2aa7,crizotinib,11626560,crizotinib-11626560,-7.1
NR3C2,2aa7,etoposide,45356822,etoposide-45356822,-7.1
NR3C2,2aa7,etoposide,9916469,etoposide-9916469,-7.1
NR3C2,2aa7,granisetron,118701621,granisetron-118701621,-7.1
NR3C2,2aa7,granisetron,5284566,granisetron-5284566,-7.1
NR3C2,2aa7,prednisone,5865,prednisone-5865,-7.1
NR3C2,2aa7,temsirolimus,24847874,temsirolimus-24847874,-7.1
NR3C2,2aax,etoposide,134694737,etoposide-134694737,-7.1
NR3C2,2aax,paclitaxel,73759704,paclitaxel-73759704,-7.1
NR3C2,2aax,romidepsin,91110640,romidepsin-91110640,-7.1
NR3C2,2aax,temsirolimus,134812825,temsirolimus-134812825,-7.1
NR3C2,2aax,temsirolimus,148191,temsirolimus-148191,-7.1
NR3C2,2ab2,etoposide,6419930,etoposide-6419930,-7.1
NR3C2,2ab2,paclitaxel,24791027,paclitaxel-24791027,-7.1
NR3C2,2ab2,romidepsin,123135747,romidepsin-123135747,-7.1
NR3C2,2ab2,romidepsin,15068578,romidepsin-15068578,-7.1
NR3C2,2ab2,romidepsin,5352062,romidepsin-5352062,-7.1
NR3C2,2ab2,romidepsin,56840936,romidepsin-56840936,-7.1
NR3C2,2abi,clofarabine,119182,clofarabine-119182,-7.1
NR3C2,2abi,paclitaxel,36314,paclitaxel-36314,-7.1
NR3C2,2abi,romidepsin,5352062,romidepsin-5352062,-7.1
NR3C2,2abi,vismodegib,24776445,vismodegib-24776445,-7.1
IL6R,2arw,aprepitant,135413536,aprepitant-135413536,-7.1
IL6R,2arw,etoposide,36462,etoposide-36462,-7.1
IL6R,2arw,etoposide,439525,etoposide-439525,-7.1
IL6R,2arw,regorafenib,11167602,regorafenib-11167602,-7.1
IL6R,2arw,vemurafenib,42611257,vemurafenib-42611257,-7.1
PADI4,2dew,axitinib,6450551,axitinib-6450551,-7.1
PADI4,2dew,enzalutamide,15951529,enzalutamide-15951529,-7.1
PADI4,2dew,etoposide,11072012,etoposide-11072012,-7.1
PADI4,2dew,etoposide,45356822,etoposide-45356822,-7.1
PADI4,2dew,paclitaxel,24791027,paclitaxel-24791027,-7.1
PADI4,2dew,prednisone,5865,prednisone-5865,-7.1
PADI4,2dew,romidepsin,15068578,romidepsin-15068578,-7.1
PADI4,2dew,temsirolimus,71296107,temsirolimus-71296107,-7.1
PADI4,2dew,vemurafenib,42611257,vemurafenib-42611257,-7.1
PADI4,2dex,belinostat,6918638,belinostat-6918638,-7.1
PADI4,2dex,brigatinib,68165256,brigatinib-68165256,-7.1
PADI4,2dex,etoposide,90657341,etoposide-90657341,-7.1
PADI4,2dex,exemestane,60198,exemestane-60198,-7.1
PADI4,2dex,idelalisib,11625818,idelalisib-11625818,-7.1
PADI4,2dex,paclitaxel,4666,paclitaxel-4666,-7.1
PADI4,2dex,temsirolimus,23724530,temsirolimus-23724530,-7.1
PADI4,2dex,trametinib,11707110,trametinib-11707110,-7.1
PADI4,2dex,vemurafenib,42611257,vemurafenib-42611257,-7.1
PADI4,2dey,etoposide,5284558,etoposide-5284558,-7.1
PADI4,2dey,exemestane,60198,exemestane-60198,-7.1
PADI4,2dey,granisetron,17572266,granisetron-17572266,-7.1
PADI4,2dey,idelalisib,11625818,idelalisib-11625818,-7.1
PADI4,2dey,paclitaxel,36314,paclitaxel-36314,-7.1
PADI4,2dey,paclitaxel,5352019,paclitaxel-5352019,-7.1
PADI4,2dey,romidepsin,5352062,romidepsin-5352062,-7.1
PADI4,2dey,romidepsin,57515973,romidepsin-57515973,-7.1
PADI4,2dey,temsirolimus,23724530,temsirolimus-23724530,-7.1
PADI4,2dw5,abemaciclib,46220502,abemaciclib-46220502,-7.1
PADI4,2dw5,cobimetinib,16222096,cobimetinib-16222096,-7.1
PADI4,2dw5,ivosidenib,71657455,ivosidenib-71657455,-7.1
PADI4,2dw5,ribociclib,44631912,ribociclib-44631912,-7.1
PADI4,2dw5,temsirolimus,23375915,temsirolimus-23375915,-7.1
PADI4,2dw5,temsirolimus,6918289,temsirolimus-6918289,-7.1
PADI4,2dw5,temsirolimus,71296107,temsirolimus-71296107,-7.1
PADI4,2dw5,temsirolimus,86287409,temsirolimus-86287409,-7.1
PADI4,2dw5,vandetanib,3081361,vandetanib-3081361,-7.1
GLTP,2euk,cabazitaxel,9854073,cabazitaxel-9854073,-7.1
GLTP,2euk,etoposide,134694737,etoposide-134694737,-7.1
GLTP,2euk,nelarabine,3011155,nelarabine-3011155,-7.1
GLTP,2euk,temsirolimus,71312019,temsirolimus-71312019,-7.1
GLTP,2eum,capecitabine,60953,capecitabine-60953,-7.1
GLTP,2eum,etoposide,3310,etoposide-3310,-7.1
GLTP,2eum,temsirolimus,137295275,temsirolimus-137295275,-7.1
GLTP,2eum,temsirolimus,148191,temsirolimus-148191,-7.1
GLTP,2evd,nilutamide,4493,nilutamide-4493,-7.1
GLTP,2evd,romidepsin,123135747,romidepsin-123135747,-7.1
GLTP,2evd,temsirolimus,71312019,temsirolimus-71312019,-7.1
GLTP,2evl,temsirolimus,71433778,temsirolimus-71433778,-7.1
GLTP,2evs,pomalidomide,134780,pomalidomide-134780,-7.1
GLTP,2evs,romidepsin,123135747,romidepsin-123135747,-7.1
GLTP,2evs,temsirolimus,137295275,temsirolimus-137295275,-7.1
GLTP,2evs,temsirolimus,24847874,temsirolimus-24847874,-7.1
GLTP,2evt,ceritinib,57379345,ceritinib-57379345,-7.1
GLTP,2evt,crizotinib,11626560,crizotinib-11626560,-7.1
GLTP,2evt,etoposide,137704929,etoposide-137704929,-7.1
GLTP,2evt,idelalisib,11625818,idelalisib-11625818,-7.1
GLTP,2evt,lomustine,3950,lomustine-3950,-7.1
GLTP,2evt,paclitaxel,133640187,paclitaxel-133640187,-7.1
GLTP,2evt,temsirolimus,134812825,temsirolimus-134812825,-7.1
GLTP,2evt,temsirolimus,18293306,temsirolimus-18293306,-7.1
GLTP,2evt,temsirolimus,71433778,temsirolimus-71433778,-7.1
VEGFA,2fjg,bicalutamide,2375,bicalutamide-2375,-7.1
VEGFA,2fjg,vismodegib,24776445,vismodegib-24776445,-7.1
VEGFA,2fjh,romidepsin,56840936,romidepsin-56840936,-7.1
EPB41L3,2he7,imiquimod,57469,imiquimod-57469,-7.1
PTPRN,2i1y,capecitabine,60953,capecitabine-60953,-7.1
PTPRN,2i1y,imiquimod,57469,imiquimod-57469,-7.1
PTPRN,2i1y,paclitaxel,73759704,paclitaxel-73759704,-7.1
